"plot_id","year","month","C_nwl_A","C_nwl_W","C_nwl_E","C_nwl_N","C_fwl_A","C_fwl_W","C_fwl_E","C_fwl_N","C_cwl_A","C_cwl_W","C_cwl_E","C_cwl_N","temp_air","precip","evap","soc_obs_tCha"
"PLOT_002",2018,12,0.093483,0.01717,0.003816,0.076313,0.01659,0.001659,0.000995,0.013935,0.014931,0.000995,0.000332,0.016922,-7.5,45.4,5,NA
"PLOT_002",2019,1,0.097236,0.01786,0.003969,0.079376,0.017256,0.001726,0.001035,0.014495,0.01553,0.001035,0.000345,0.017601,-10.8,44.4,5,NA
"PLOT_002",2019,2,0.097236,0.01786,0.003969,0.079376,0.017256,0.001726,0.001035,0.014495,0.01553,0.001035,0.000345,0.017601,-8.9,35.2,5,NA
"PLOT_002",2019,3,0.097236,0.01786,0.003969,0.079376,0.017256,0.001726,0.001035,0.014495,0.01553,0.001035,0.000345,0.017601,-1.9,27.6,5,NA
"PLOT_002",2019,4,0.097236,0.01786,0.003969,0.079376,0.017256,0.001726,0.001035,0.014495,0.01553,0.001035,0.000345,0.017601,1.7,38.5,16.3,NA
"PLOT_002",2019,5,0.097236,0.01786,0.003969,0.079376,0.017256,0.001726,0.001035,0.014495,0.01553,0.001035,0.000345,0.017601,9.9,38,43.8,NA
"PLOT_002",2019,6,0.097236,0.01786,0.003969,0.079376,0.017256,0.001726,0.001035,0.014495,0.01553,0.001035,0.000345,0.017601,10.8,57.7,47.2,NA
"PLOT_002",2019,7,0.097236,0.01786,0.003969,0.079376,0.017256,0.001726,0.001035,0.014495,0.01553,0.001035,0.000345,0.017601,15.4,81.5,56.1,NA
"PLOT_002",2019,8,0.097236,0.01786,0.003969,0.079376,0.017256,0.001726,0.001035,0.014495,0.01553,0.001035,0.000345,0.017601,13.3,76.6,50.4,NA
"PLOT_002",2019,9,0.097236,0.01786,0.003969,0.079376,0.017256,0.001726,0.001035,0.014495,0.01553,0.001035,0.000345,0.017601,7.3,60.2,39.6,NA
"PLOT_002",2019,10,0.097236,0.01786,0.003969,0.079376,0.017256,0.001726,0.001035,0.014495,0.01553,0.001035,0.000345,0.017601,3.8,71.3,14.3,NA
"PLOT_002",2019,11,0.097236,0.01786,0.003969,0.079376,0.017256,0.001726,0.001035,0.014495,0.01553,0.001035,0.000345,0.017601,-3,68.5,5,NA
"PLOT_002",2019,12,0.097236,0.01786,0.003969,0.079376,0.017256,0.001726,0.001035,0.014495,0.01553,0.001035,0.000345,0.017601,-8.5,51.4,5,NA
"PLOT_002",2020,1,0.103308,0.018975,0.004217,0.084333,0.018333,0.001833,0.0011,0.0154,0.0165,0.0011,0.000367,0.0187,-10.8,57.7,5,NA
"PLOT_002",2020,2,0.103308,0.018975,0.004217,0.084333,0.018333,0.001833,0.0011,0.0154,0.0165,0.0011,0.000367,0.0187,-7.4,52.2,5,NA
"PLOT_002",2020,3,0.103308,0.018975,0.004217,0.084333,0.018333,0.001833,0.0011,0.0154,0.0165,0.0011,0.000367,0.0187,-3.6,33.6,5,NA
"PLOT_002",2020,4,0.103308,0.018975,0.004217,0.084333,0.018333,0.001833,0.0011,0.0154,0.0165,0.0011,0.000367,0.0187,0.6,50.2,22.6,NA
"PLOT_002",2020,5,0.103308,0.018975,0.004217,0.084333,0.018333,0.001833,0.0011,0.0154,0.0165,0.0011,0.000367,0.0187,8.5,54.3,29.8,NA
"PLOT_002",2020,6,0.103308,0.018975,0.004217,0.084333,0.018333,0.001833,0.0011,0.0154,0.0165,0.0011,0.000367,0.0187,13.1,67.4,64.5,NA
"PLOT_002",2020,7,0.103308,0.018975,0.004217,0.084333,0.018333,0.001833,0.0011,0.0154,0.0165,0.0011,0.000367,0.0187,13.2,64.9,62.6,49
"PLOT_002",2020,8,0.103308,0.018975,0.004217,0.084333,0.018333,0.001833,0.0011,0.0154,0.0165,0.0011,0.000367,0.0187,10.5,72.8,53.6,NA
"PLOT_002",2020,9,0.103308,0.018975,0.004217,0.084333,0.018333,0.001833,0.0011,0.0154,0.0165,0.0011,0.000367,0.0187,8.9,55.7,45.7,NA
"PLOT_002",2020,10,0.103308,0.018975,0.004217,0.084333,0.018333,0.001833,0.0011,0.0154,0.0165,0.0011,0.000367,0.0187,0.6,69.7,22.2,NA
"PLOT_002",2020,11,0.103308,0.018975,0.004217,0.084333,0.018333,0.001833,0.0011,0.0154,0.0165,0.0011,0.000367,0.0187,-2.5,63.1,5,NA
"PLOT_002",2020,12,0.103308,0.018975,0.004217,0.084333,0.018333,0.001833,0.0011,0.0154,0.0165,0.0011,0.000367,0.0187,-9.2,51,5,NA
"PLOT_003",2000,1,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,-7.6,16,5,NA
"PLOT_003",2000,2,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,-6.8,28.6,5,NA
"PLOT_003",2000,3,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,-2.7,25.3,5,NA
"PLOT_003",2000,4,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,6.3,32.1,15.4,NA
"PLOT_003",2000,5,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,9.9,28.3,38.1,NA
"PLOT_003",2000,6,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,14.8,34.9,63.4,NA
"PLOT_003",2000,7,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,16.2,75.1,57.1,62.4
"PLOT_003",2000,8,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,14.7,86.4,61,NA
"PLOT_003",2000,9,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,9.6,52.3,41.9,NA
"PLOT_003",2000,10,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,4.3,55.6,20.1,NA
"PLOT_003",2000,11,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,-0.3,49.4,6.6,NA
"PLOT_003",2000,12,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,-5.4,57.8,5,NA
"PLOT_003",2001,1,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,-7.4,25.4,5,NA
"PLOT_003",2001,2,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,-6.2,36.4,5,NA
"PLOT_003",2001,3,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,-2,33.5,5,NA
"PLOT_003",2001,4,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,3.6,41.8,16.5,NA
"PLOT_003",2001,5,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,11.2,44.9,41.6,NA
"PLOT_003",2001,6,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,15.7,41.2,59.2,NA
"PLOT_003",2001,7,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,15.4,60.6,63.5,NA
"PLOT_003",2001,8,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,13.8,64.1,46,NA
"PLOT_003",2001,9,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,9.4,43,44.3,NA
"PLOT_003",2001,10,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,6.1,39.3,24,NA
"PLOT_003",2001,11,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,-2.1,46.6,5,NA
"PLOT_003",2001,12,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,-4.1,36.3,5,NA
"PLOT_003",2002,1,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,-7,34.4,5,NA
"PLOT_003",2002,2,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,-7.2,29.9,5,NA
"PLOT_003",2002,3,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,-1.5,33,9.9,NA
"PLOT_003",2002,4,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,4.6,41.5,24.3,NA
"PLOT_003",2002,5,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,10.3,46.2,44.2,NA
"PLOT_003",2002,6,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,15,48.2,53.1,NA
"PLOT_003",2002,7,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,15.6,70.7,67.6,NA
"PLOT_003",2002,8,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,15.6,63.8,52,NA
"PLOT_003",2002,9,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,10.9,78.9,47,NA
"PLOT_003",2002,10,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,5.5,57,24.2,NA
"PLOT_003",2002,11,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,-0.6,51.2,8.3,NA
"PLOT_003",2002,12,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,-5.6,37.2,5,NA
"PLOT_003",2003,1,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,-9.3,51.2,5,NA
"PLOT_003",2003,2,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,-7.1,26.3,5,NA
"PLOT_003",2003,3,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,-1.5,33.5,5,NA
"PLOT_003",2003,4,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,4.3,38.5,29.1,NA
"PLOT_003",2003,5,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,9,50.8,47.4,NA
"PLOT_003",2003,6,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,15,47.9,58,NA
"PLOT_003",2003,7,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,15,59.5,52.2,NA
"PLOT_003",2003,8,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,16.1,79.3,55,NA
"PLOT_003",2003,9,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,11,52.2,40.5,NA
"PLOT_003",2003,10,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,5.2,49.5,14.7,NA
"PLOT_003",2003,11,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,-1.8,30.9,5,NA
"PLOT_003",2003,12,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,-6.3,40.1,5,NA
"PLOT_003",2004,1,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,-7.1,28.9,5,NA
"PLOT_003",2004,2,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,-6.5,47.6,5,NA
"PLOT_003",2004,3,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,-1.7,35.7,5,NA
"PLOT_003",2004,4,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,5.1,45.7,23.3,NA
"PLOT_003",2004,5,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,9.8,29.7,51.1,NA
"PLOT_003",2004,6,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,14.5,54.6,54.6,NA
"PLOT_003",2004,7,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,16.6,59.9,71.6,NA
"PLOT_003",2004,8,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,15.6,34,49.6,NA
"PLOT_003",2004,9,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,10.9,61.4,40.9,NA
"PLOT_003",2004,10,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,2.6,54.4,25.2,NA
"PLOT_003",2004,11,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,-1.8,30.4,5,NA
"PLOT_003",2004,12,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,-5.4,46.5,5,NA
"PLOT_003",2005,1,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,-8.3,35.9,5,NA
"PLOT_003",2005,2,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,-7.7,40.7,5,NA
"PLOT_003",2005,3,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,-2.1,29.4,5,NA
"PLOT_003",2005,4,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,3.9,51.7,27.6,NA
"PLOT_003",2005,5,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,11.1,44.9,40.3,NA
"PLOT_003",2005,6,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,14,56.5,59.9,NA
"PLOT_003",2005,7,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,18,69.9,60.2,NA
"PLOT_003",2005,8,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,15.3,106.1,57,NA
"PLOT_003",2005,9,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,11.2,44.6,41.6,NA
"PLOT_003",2005,10,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,6.1,45,18.5,NA
"PLOT_003",2005,11,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,-2.6,45.3,5.4,NA
"PLOT_003",2005,12,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,-5.5,30.7,5,NA
"PLOT_003",2006,1,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,-7.8,31,5,NA
"PLOT_003",2006,2,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,-5.7,27.6,5,NA
"PLOT_003",2006,3,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,-1.8,27.1,5,NA
"PLOT_003",2006,4,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,3.2,36.6,22.4,NA
"PLOT_003",2006,5,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,10.1,29.8,34.9,NA
"PLOT_003",2006,6,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,15,60.9,62.8,NA
"PLOT_003",2006,7,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,16.5,79.3,54.8,NA
"PLOT_003",2006,8,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,14.9,84.9,56.3,NA
"PLOT_003",2006,9,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,10.9,42.2,42.8,NA
"PLOT_003",2006,10,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,4.5,34.1,25.6,NA
"PLOT_003",2006,11,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,-1.5,45,5.5,NA
"PLOT_003",2006,12,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,-5.5,48.1,5,NA
"PLOT_003",2007,1,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,-6.6,25.5,5,NA
"PLOT_003",2007,2,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,-8.3,35.6,5,NA
"PLOT_003",2007,3,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,-1,31.5,8,NA
"PLOT_003",2007,4,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,2,41.3,17.8,NA
"PLOT_003",2007,5,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,11.3,38.8,39.6,NA
"PLOT_003",2007,6,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,14.7,72.1,57.8,NA
"PLOT_003",2007,7,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,19,69.5,53.9,NA
"PLOT_003",2007,8,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,14.5,53.2,58.1,NA
"PLOT_003",2007,9,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,10.7,55.8,40.2,NA
"PLOT_003",2007,10,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,3.8,60.8,23.3,NA
"PLOT_003",2007,11,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,-1.6,72.2,5,NA
"PLOT_003",2007,12,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,-6.3,41.5,5,NA
"PLOT_003",2008,1,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,-5.7,43,5,NA
"PLOT_003",2008,2,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,-5.6,43.3,5,NA
"PLOT_003",2008,3,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,-3,28.4,5,NA
"PLOT_003",2008,4,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,5.2,42.1,20.3,NA
"PLOT_003",2008,5,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,8.9,29,42.5,NA
"PLOT_003",2008,6,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,16.3,42.1,51.3,NA
"PLOT_003",2008,7,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,17,55.1,58.4,NA
"PLOT_003",2008,8,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,14.9,82.1,57.5,NA
"PLOT_003",2008,9,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,8.9,63.9,38,NA
"PLOT_003",2008,10,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,5.4,57.8,23.8,NA
"PLOT_003",2008,11,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,-2.8,50.6,5,NA
"PLOT_003",2008,12,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,-6.7,45.9,5,NA
"PLOT_003",2009,1,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,-7,35.3,5,NA
"PLOT_003",2009,2,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,-5.9,30.2,5,NA
"PLOT_003",2009,3,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,-2.8,28.1,5,NA
"PLOT_003",2009,4,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,4.8,39.3,20.1,NA
"PLOT_003",2009,5,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,9.3,37,43,NA
"PLOT_003",2009,6,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,14.8,44,52.9,NA
"PLOT_003",2009,7,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,15.7,65,58,NA
"PLOT_003",2009,8,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,16,46.4,55.8,NA
"PLOT_003",2009,9,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,11.3,52.8,38.8,NA
"PLOT_003",2009,10,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,4.5,52.8,21.7,NA
"PLOT_003",2009,11,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,0.2,45.1,5,NA
"PLOT_003",2009,12,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,-6.7,40.5,5,NA
"PLOT_003",2010,1,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,-5.9,40.6,5,NA
"PLOT_003",2010,2,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,-5.3,18.3,5,NA
"PLOT_003",2010,3,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,-1.7,27.6,5,NA
"PLOT_003",2010,4,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,4.8,44,13.3,NA
"PLOT_003",2010,5,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,10.1,51.5,40.4,NA
"PLOT_003",2010,6,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,14.5,42.8,53.4,NA
"PLOT_003",2010,7,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,17,57.9,64.1,NA
"PLOT_003",2010,8,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,15,69.3,45.3,NA
"PLOT_003",2010,9,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,11.1,49.1,46.7,NA
"PLOT_003",2010,10,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,5.3,50.5,14.4,NA
"PLOT_003",2010,11,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,-1.8,55.7,5,NA
"PLOT_003",2010,12,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,-5.8,43.8,5,NA
"PLOT_003",2011,1,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,-5.3,26.5,5,NA
"PLOT_003",2011,2,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,-5.8,32.6,5,NA
